['148', '137', '353', '119', '106', '41 ', '73 ', 'Kei']
['148', '137', '353', '120', '105', '40 ', '73 ', 'Kei']
['148', '137', '353', '120', '104', '40 ', '72 ', '245']
['148', '137', '354', '121', '107', '40 ', '72 ', '245']
['148', '138', '353', '121', '105', '40 ', '72 ', '245']
['148', '137', '353', '121', '103', '40 ', '71 ', '245']
['148', '137', '353', '121', '103', '40 ', '71 ', '245']
['148', '137', '353', '121', '107', '40 ', '70 ', 'Kei']
['147', '137', '353', '122', '104', '40 ', '70 ', 'Kei']
['147', '137', '353', '122', '101', '40 ', '70 ', 'Kei']
['147', '136', '354', '122', '101', '40 ', '70 ', 'Kei']
['147', '136', '354', '122', '100', '40 ', '70 ', 'Kei']
['147', '136', '353', '123', '101', '40 ', '69 ', 'Kei']
['147', '136', '353', '123', '101', '39 ', '69 ', 'Kei']
['147', '135', '353', '123', '101', '39 ', '69 ', 'Kei']
['147', '135', '352', '123', '101', '39 ', '69 ', 'Kei']
['147', '135', '352', '123', '100', '39 ', '69 ', 'Kei']
['147', '135', '352', '124', '100', '39 ', '69 ', 'Kei']
['147', '135', '353', '124', '100', '39 ', '69 ', 'Kei']
['147', '135', '353', '122', '100', '38 ', '69 ', 'Kei']
['147', '135', '351', '124', '99 ', '39 ', '68 ', 'Kei']
['147', '135', '351', '124', '98 ', '39 ', '68 ', 'Kei']
['147', '135', '351', '124', '98 ', '38 ', '68 ', 'Kei']
['147', '135', '350', '122', '100', '38 ', '68 ', 'Kei']
['147', '135', '350', '123', '106', '36 ', '68 ', 'Kei']
['147', '136', '350', '122', '109', '33 ', '68 ', 'Kei']
['147', '135', '352', '122', '109', '33 ', '67 ', '241']
['147', '135', '352', '121', '109', '32 ', '67 ', '241']
['146', '136', '353', '119', '110', '32 ', '67 ', '241']
['146', '136', '353', '117', '114', '32 ', '66 ', '241']
['146', '135', '353', '115', '118', '32 ', '65 ', '241']
['146', '135', '354', '114', '118', '32 ', '64 ', 'Kei']
['146', '135', '354', '112', '118', '32 ', '64 ', 'Kei']
['146', '134', '355', '111', '117', '35 ', '63 ', 'Kei']
['146', '134', '354', '111', '116', '35 ', '63 ', 'Kei']
['146', '134', '354', '111', '116', '36 ', '62 ', 'Kei']
['146', '133', '355', '111', '116', '36 ', '62 ', 'Kei']
['146', '133', '355', '110', '115', '36 ', '62 ', 'Kei']
['146', '133', '355', '112', '114', '36 ', '62 ', '238']
['146', '133', '355', '112', '114', '36 ', '62 ', '238']
['146', '133', '355', '112', '113', '36 ', '63 ', '238']
['145', '133', '354', '113', '113', '37 ', '64 ', '238']
['146', '133', '356', '116', '115', '37 ', '64 ', '238']
['146', '134', '355', '119', '114', '36 ', '64 ', '239']
['146', '134', '354', '121', '114', '36 ', '65 ', '239']
['146', '134', '353', '121', '111', '36 ', '65 ', '239']
['146', '135', '352', '121', '111', '36 ', '65 ', '239']
['145', '136', '351', '122', '110', '36 ', '65 ', '239']
['146', '137', '352', '123', '116', '35 ', '65 ', '239']
['146', '137', '352', '123', '114', '36 ', '65 ', '238']
['146', '137', '351', '123', '112', '36 ', '64 ', '238']
['146', '138', '352', '124', '115', '36 ', '64 ', '238']
['146', '138', '352', '121', '112', '36 ', '64 ', '239']
['145', '138', '352', '122', '115', '36 ', '64 ', '239']
['146', '137', '352', '121', '117', '37 ', '64 ', '239']
['146', '137', '351', '120', '117', '37 ', '64 ', '239']
['146', '137', '352', '118', '114', '37 ', '64 ', '240']
['146', '136', '352', '120', '117', '37 ', '65 ', '240']
['146', '136', '352', '120', '117', '38 ', '65 ', '240']
['146', '135', '351', '120', '117', '38 ', '65 ', '240']
['146', '135', '352', '119', '113', '38 ', '65 ', '238']
['146', '135', '351', '119', '116', '40 ', '65 ', '238']
['147', '136', '352', '121', '116', '41 ', '65 ', '238']
['148', '137', '354', '121', '116', '42 ', '66 ', '238']
['148', '137', '355', '122', '112', '43 ', '66 ', '241']
['148', '140', '357', '127', '118', '46 ', '68 ', '241']
['149', '143', '357', '128', '118', '46 ', '68 ', '241']
['149', '146', '358', '131', '124', '49 ', '70 ', '241']
['149', '150', '356', '130', '120', '49 ', '71 ', '241']
['149', '153', '354', '130', '123', '53 ', '72 ', '241']
['149', '155', '353', '130', '125', '54 ', '73 ', 'Kei']
['149', '157', '351', '130', '125', '55 ', '74 ', 'Kei']
['150', '159', '352', '130', '120', '56 ', '75 ', 'Kei']
['150', '160', '352', '131', '126', '58 ', '77 ', '243']
['150', '160', '356', '131', '126', '58 ', '78 ', '243']
['150', '160', '358', '131', '124', '58 ', '79 ', '243']
['150', '160', '359', '130', '121', '58 ', '81 ', '244']
['150', '160', '360', '132', '123', '60 ', '84 ', '244']
['151', '160', '360', '132', '123', '60 ', '84 ', '244']
['151', '160', '361', '133', '122', '60 ', '85 ', '244']
['151', '160', '362', '136', '120', '61 ', '86 ', '248']
['152', '160', '363', '140', '119', '62 ', '88 ', '248']
['153', '160', '364', '141', '119', '62 ', '88 ', '248']
['153', '160', '365', '146', '122', '64 ', '89 ', '248']
['153', '160', '365', '145', '119', '64 ', '89 ', '248']
['153', '160', '365', '149', '123', '65 ', '90 ', '248']
['154', '160', '365', '151', '125', '66 ', '91 ', '252']
['154', '160', '364', '154', '127', '67 ', '91 ', '252']
['154', '159', '365', '157', '132', '69 ', '92 ', '252']
['154', '158', '365', '160', '134', '71 ', '93 ', '252']
['154', '158', '364', '162', '139', '72 ', '93 ', '252']
['154', '158', '363', '164', '141', '74 ', '95 ', 'Kei']
['153', '157', '361', '164', '142', '74 ', '96 ', 'Kei']
['153', '157', '362', '165', '135', '80 ', '97 ', 'Kei']
['153', '156', '359', '165', '139', '81 ', '98 ', 'Kei']
['153', '156', '358', '166', '145', '86 ', '100', 'Kei']
['153', '156', '358', '166', '145', '86 ', '100', 'Kei']
['153', '156', '358', '164', '147', '88 ', '104', 'Kei']
['153', '156', '358', '160', '145', '91 ', '106', 'Kei']
['152', '156', '358', '160', '145', '91 ', '106', 'Kei']
['152', '155', '357', '159', '144', '94 ', '108', 'Kei']
['152', '155', '357', '156', '143', '96 ', '112', 'Kei']
['152', '155', '358', '156', '143', '96 ', '115', 'Kei']
['152', '154', '358', '154', '135', '97 ', '115', '264']
['152', '154', '357', '154', '133', '96 ', '117', '265']
['151', '153', '357', '154', '135', '98 ', '120', '265']
['151', '153', '356', '154', '135', '98 ', '120', '265']
['151', '152', '356', '152', '132', '97 ', '122', '265']
['151', '152', '356', '151', '128', '96 ', '122', '270']
['151', '151', '358', '152', '130', '96 ', '124', '270']
['151', '151', '357', '152', '129', '96 ', '124', '270']
['151', '150', '357', '151', '128', '96 ', '124', '270']
['151', '150', '357', '148', '123', '94 ', '125', '275']
['151', '149', '357', '149', '125', '94 ', '125', '275']
['150', '148', '356', '148', '124', '94 ', '125', '275']
['150', '148', '356', '147', '122', '92 ', '125', '275']
['150', '147', '357', '147', '122', '89 ', '124', '279']
['150', '147', '357', '148', '123', '87 ', '124', '279']
['150', '147', '356', '148', '123', '86 ', '124', '279']
['150', '147', '355', '146', '123', '84 ', '124', '279']
['150', '147', '355', '146', '124', '81 ', '121', '280']
['150', '147', '355', '146', '125', '80 ', '120', '280']
['150', '147', '355', '146', '125', '80 ', '120', '280']
['150', '147', '355', '145', '124', '79 ', '119', '280']
['150', '147', '355', '143', '124', '77 ', '117', '280']
['149', '148', '355', '143', '126', '76 ', '115', '280']
['149', '148', '355', '142', '126', '75 ', '113', 'Kei']
['149', '148', '355', '141', '123', '74 ', '112', 'Kei']
['149', '148', '355', '141', '122', '73 ', '112', '278']
['149', '148', '355', '140', '126', '72 ', '109', '278']
['149', '148', '354', '139', '122', '71 ', '108', '278']
['150', '148', '353', '138', '125', '70 ', '107', '278']
['150', '148', '354', '137', '123', '68 ', '106', '275']
['150', '148', '355', '137', '122', '68 ', '106', '274']
['150', '148', '355', '137', '122', '68 ', '105', '274']
['150', '148', '355', '136', '125', '67 ', '104', '274']
['150', '148', '355', '134', '118', '65 ', '103', '271']
['149', '148', '353', '134', '122', '65 ', '102', '271']
['149', '148', '354', '134', '122', '65 ', '102', '271']
['149', '148', '354', '130', '117', '65 ', '102', '269']
['149', '148', '353', '130', '117', '63 ', '100', '268']
['149', '148', '354', '133', '121', '62 ', '98 ', '268']
['149', '148', '355', '133', '119', '61 ', '97 ', '268']
['149', '148', '354', '133', '119', '61 ', '97 ', '268']
['149', '148', '355', '133', '117', '59 ', '96 ', '266']
['149', '149', '355', '133', '116', '59 ', '95 ', '266']
['149', '149', '355', '133', '116', '58 ', '94 ', '266']
['149', '149', '356', '133', '116', '58 ', '94 ', '266']
['149', '149', '356', '133', '113', '56 ', '93 ', '263']
['149', '149', '354', '133', '112', '56 ', '92 ', '263']
['149', '149', '355', '134', '111', '55 ', '91 ', '263']
['149', '150', '355', '134', '110', '55 ', '90 ', '261']
['149', '150', '354', '134', '110', '54 ', '89 ', '261']
['149', '150', '354', '134', '109', '54 ', '89 ', '261']
['149', '150', '354', '134', '110', '54 ', '88 ', '261']
['149', '150', '353', '134', '110', '53 ', '87 ', '261']
['149', '150', '353', '134', '110', '53 ', '87 ', '261']
['149', '150', '354', '133', '110', '53 ', '86 ', '258']
['149', '150', '354', '133', '110', '53 ', '86 ', '258']
['149', '149', '354', '133', '110', '53 ', '86 ', '258']
['149', '149', '355', '132', '106', '53 ', '85 ', '255']
['149', '149', '355', '133', '109', '53 ', '84 ', '255']
['149', '149', '355', '132', '109', '52 ', '84 ', '255']
['149', '149', '355', '132', '107', '52 ', '84 ', '255']
['149', '149', '355', '132', '107', '52 ', '83 ', '256']
['149', '149', '355', '132', '108', '51 ', '83 ', '256']
['148', '150', '355', '132', '110', '50 ', '83 ', '256']
['148', '150', '355', '132', '110', '50 ', '83 ', '256']
['148', '150', '356', '132', '111', '48 ', '83 ', '253']
['148', '150', '355', '132', '110', '47 ', '83 ', '253']
['148', '151', '355', '132', '111', '46 ', '82 ', '253']
['148', '151', '355', '130', '110', '45 ', '81 ', '253']
['148', '151', '355', '130', '110', '44 ', '81 ', '252']
['148', '151', '355', '132', '116', '44 ', '80 ', '252']
['148', '151', '355', '132', '117', '44 ', '79 ', '252']
['148', '151', '355', '132', '117', '44 ', '78 ', '252']
['148', '151', '355', '132', '116', '44 ', '78 ', '251']
['148', '151', '355', '132', '117', '44 ', '77 ', '251']
['148', '151', '355', '132', '117', '44 ', '76 ', '251']
['148', '151', '355', '132', '118', '44 ', '76 ', '251']
['148', '151', '354', '130', '119', '43 ', '75 ', '250']
['148', '151', '353', '131', '119', '44 ', '75 ', '250']
['148', '150', '353', '131', '119', '44 ', '75 ', '250']
['148', '150', '353', '131', '120', '44 ', '75 ', '250']
['148', '150', '354', '130', '117', '43 ', '74 ', '249']
['148', '150', '354', '131', '121', '44 ', '74 ', '249']
['148', '149', '354', '131', '122', '44 ', '74 ', '249']
['148', '149', '353', '130', '122', '44 ', '74 ', '247']
['148', '150', '353', '131', '124', '44 ', '74 ', '247']
['148', '150', '353', '131', '123', '44 ', '74 ', '247']
['148', '150', '354', '131', '123', '44 ', '74 ', '247']
['148', '151', '355', '129', '123', '43 ', '74 ', '247']
['148', '151', '355', '130', '123', '43 ', '74 ', '246']
['148', '151', '354', '129', '125', '43 ', '73 ', '246']
['148', '151', '355', '129', '123', '42 ', '73 ', '246']
['147', '152', '355', '127', '121', '42 ', '73 ', '247']
['147', '152', '355', '128', '124', '42 ', '73 ', '247']
['147', '152', '355', '128', '123', '42 ', '73 ', '247']
['147', '152', '356', '127', '123', '42 ', '73 ', '247']
['147', '153', '355', '127', '123', '42 ', '72 ', '246']
['147', '152', '355', '127', '123', '42 ', '72 ', '245']
['147', '152', '356', '127', '123', '42 ', '72 ', '245']
['147', '152', '357', '128', '121', '42 ', '72 ', '245']
['147', '152', '356', '128', '120', '42 ', '72 ', '245']
['148', '151', '356', '128', '120', '42 ', '72 ', '244']
['148', '151', '356', '128', '119', '42 ', '72 ', '244']
['148', '151', '357', '128', '119', '42 ', '72 ', '244']
['148', '151', '356', '128', '119', '42 ', '72 ', '244']
['148', '150', '357', '128', '118', '42 ', '72 ', '244']
['148', '150', '357', '128', '117', '42 ', '72 ', '244']
['148', '150', '356', '128', '117', '42 ', '72 ', '244']
['148', '150', '356', '127', '114', '42 ', '72 ', '245']
['148', '149', '356', '129', '120', '43 ', '72 ', '245']
['147', '149', '356', '129', '110', '43 ', '72 ', '245']
['147', '150', '358', '129', '117', '43 ', '71 ', '245']
['147', '149', '359', '129', '116', '43 ', '71 ', '245']
['147', '149', '359', '128', '116', '43 ', '71 ', '244']
['147', '149', '357', '128', '118', '43 ', '71 ', '244']
['147', '149', '358', '128', '122', '43 ', '71 ', '244']
['147', '148', '358', '128', '117', '42 ', '71 ', '244']
['147', '148', '357', '129', '122', '42 ', '71 ', '244']
['147', '147', '356', '129', '123', '42 ', '72 ', '244']
['147', '147', '357', '130', '123', '42 ', '72 ', '244']
['147', '146', '356', '130', '123', '42 ', '72 ', 'Kei']
['147', '145', '355', '131', '121', '42 ', '72 ', '244']
['147', '143', '354', '132', '120', '42 ', '72 ', '244']
['147', '143', '352', '133', '119', '42 ', '71 ', '244']
['147', '143', '352', '133', '118', '42 ', '71 ', '244']
['147', '143', '351', '133', '118', '41 ', '71 ', '243']
['147', '142', '351', '133', '118', '41 ', '71 ', '244']
['147', '141', '351', '133', '119', '41 ', '71 ', '244']
['147', '141', '353', '131', '117', '40 ', '71 ', '244']
['147', '141', '352', '132', '121', '40 ', '71 ', '244']
['147', '141', '353', '131', '122', '40 ', '70 ', '244']
['147', '140', '353', '130', '120', '40 ', '70 ', 'Kei']
['147', '140', '353', '128', '118', '40 ', '70 ', '244']
['147', '140', '352', '129', '122', '40 ', '70 ', '244']
['147', '140', '352', '128', '120', '40 ', '70 ', '244']
['147', '139', '354', '128', '120', '40 ', '70 ', '244']
['147', '140', '354', '127', '118', '40 ', '69 ', '244']
['147', '140', '354', '122', '118', '40 ', '69 ', '243']
['147', '140', '355', '120', '119', '39 ', '69 ', '243']
['147', '139', '354', '126', '118', '39 ', '69 ', '243']
['146', '141', '354', '127', '112', '38 ', '69 ', '242']
['146', '141', '354', '129', '115', '39 ', '69 ', '242']
['146', '140', '354', '128', '115', '39 ', '69 ', '242']
['146', '140', '354', '126', '114', '39 ', '68 ', '242']
['146', '140', '353', '123', '110', '39 ', '68 ', '242']
['146', '140', '353', '123', '113', '38 ', '68 ', '242']
['146', '138', '353', '122', '113', '38 ', '68 ', '242']
['146', '139', '353', '122', '113', '38 ', '68 ', '242']
['146', '139', '353', '122', '113', '38 ', '68 ', '242']
['146', '139', '353', '124', '112', '38 ', '68 ', '242']
['146', '138', '353', '124', '112', '38 ', '68 ', 'Kei']
['146', '138', '352', '124', '112', '38 ', '67 ', 'Kei']
['146', '138', '352', '124', '108', '37 ', '67 ', '241']
['146', '137', '354', '124', '112', '38 ', '67 ', '241']
['145', '137', '354', '124', '111', '37 ', '67 ', '241']
['145', '136', '353', '124', '110', '37 ', '67 ', '241']
['145', '137', '354', '123', '107', '36 ', '67 ', '242']
['146', '137', '355', '125', '111', '36 ', '67 ', '242']
['146', '137', '355', '125', '111', '36 ', '66 ', '242']
['145', '137', '354', '125', '111', '35 ', '66 ', '242']
['145', '136', '355', '126', '111', '35 ', '66 ', '242']
['146', '138', '355', '129', '110', '35 ', '66 ', '242']
['146', '138', '356', '130', '114', '35 ', '66 ', 'Kei']
['146', '139', '357', '130', '111', '35 ', '65 ', 'Kei']
['146', '139', '356', '129', '111', '35 ', '65 ', 'Kei']
['146', '139', '356', '129', '112', '34 ', '65 ', '240']
['146', '138', '357', '129', '113', '34 ', '64 ', '240']
['146', '140', '357', '128', '114', '35 ', '64 ', '240']
['146', '140', '356', '127', '110', '34 ', '64 ', '242']
['146', '140', '357', '129', '116', '34 ', '64 ', '242']
['146', '140', '357', '129', '116', '34 ', '64 ', '242']
['146', '140', '358', '129', '115', '34 ', '64 ', '242']
['146', '138', '356', '128', '115', '34 ', '63 ', '240']
['146', '139', '355', '129', '116', '35 ', '63 ', '240']
['146', '138', '354', '131', '116', '35 ', '63 ', '240']
['146', '139', '354', '135', '116', '35 ', '63 ', '240']
['146', '138', '354', '135', '117', '35 ', '63 ', '240']
['146', '137', '354', '134', '117', '35 ', '63 ', '240']
['146', '139', '355', '133', '119', '36 ', '63 ', '240']
['146', '139', '353', '132', '109', '36 ', '63 ', '240']
['146', '138', '353', '130', '122', '35 ', '63 ', '239']
['146', '139', '353', '131', '128', '36 ', '64 ', '239']
['146', '140', '354', '131', '124', '37 ', '64 ', '239']
['146', '140', '353', '131', '124', '38 ', '64 ', '239']
['146', '140', '354', '129', '119', '39 ', '64 ', '240']
['146', '140', '355', '130', '123', '40 ', '65 ', '240']
['146', '140', '356', '129', '122', '42 ', '66 ', '240']
['146', '142', '357', '129', '122', '43 ', '66 ', '240']
['146', '142', '357', '127', '122', '44 ', '67 ', '240']
['146', '142', '357', '129', '122', '46 ', '68 ', '240']
['146', '144', '356', '129', '121', '47 ', '69 ', '240']
['146', '144', '356', '129', '119', '48 ', '70 ', '240']
['146', '145', '357', '129', '114', '49 ', '71 ', '241']
['146', '145', '357', '129', '117', '50 ', '73 ', '241']
['146', '145', '357', '129', '116', '52 ', '74 ', '241']
['146', '147', '357', '130', '116', '53 ', '75 ', '241']
['146', '147', '357', '130', '116', '54 ', '76 ', '241']
['146', '147', '357', '130', '115', '55 ', '77 ', '244']
['147', '148', '359', '130', '114', '56 ', '78 ', '244']
['147', '148', '360', '130', '114', '57 ', '79 ', '244']
['147', '148', '361', '132', '114', '59 ', '80 ', '244']
['147', '150', '361', '135', '115', '60 ', '82 ', '244']
['147', '151', '361', '137', '114', '62 ', '83 ', '244']
['148', '152', '363', '139', '116', '63 ', '84 ', 'Kei']
['148', '153', '363', '142', '122', '65 ', '85 ', '249']
['148', '155', '362', '143', '120', '66 ', '86 ', '249']
['148', '157', '365', '141', '123', '68 ', '88 ', '249']
['148', '159', '360', '144', '131', '70 ', '89 ', '249']
['148', '161', '361', '145', '129', '70 ', '90 ', '250']
['148', '162', '360', '148', '130', '71 ', '92 ', '252']
['148', '164', '361', '152', '131', '72 ', '93 ', '252']
['148', '165', '360', '155', '136', '73 ', '95 ', '253']
['148', '165', '361', '158', '132', '75 ', '96 ', '254']
['149', '165', '361', '159', '136', '77 ', '97 ', '255']
['149', '166', '362', '160', '135', '78 ', '98 ', '257']
['149', '166', '362', '160', '136', '80 ', '100', '258']
['149', '166', '362', '159', '136', '82 ', '101', '258']
['150', '166', '362', '159', '136', '83 ', '102', '258']
['150', '166', '363', '160', '138', '84 ', '104', '259']
['151', '166', '363', '160', '138', '86 ', '105', '259']
['151', '166', '364', '160', '134', '87 ', '107', '262']
['151', '167', '364', '162', '137', '89 ', '108', '262']
['152', '167', '364', '163', '137', '91 ', '109', '264']
['151', '168', '366', '164', '136', '92 ', '111', '264']
['151', '168', '365', '164', '132', '94 ', '112', '266']
['151', '169', '366', '166', '136', '96 ', '114', '266']
['151', '169', '367', '167', '137', '97 ', '115', '266']
['151', '170', '367', '168', '138', '99 ', '117', '266']
['151', '170', '366', '167', '135', '100', '119', '266']
['151', '171', '366', '169', '137', '102', '120', '266']
['151', '172', '365', '170', '141', '103', '122', 'Kei']
['151', '172', '366', '170', '142', '105', '124', 'Kei']
['150', '173', '367', '171', '139', '106', '125', '275']
['150', '174', '367', '173', '139', '107', '127', '275']
['150', '175', '367', '174', '142', '108', '128', '275']
['150', '175', '367', '174', '143', '109', '130', '275']
['150', '175', '367', '173', '141', '109', '132', '280']
['150', '176', '367', '173', '148', '110', '133', '280']['147', '162', '356', '151', '135', '78 ', '107', '272']
['146', '162', '356', '151', '136', '78 ', '107', '272']
['146', '163', '356', '148', '130', '77 ', '107', '271']
['146', '163', '356', '148', '133', '78 ', '108', '271']
['146', '163', '355', '147', '132', '78 ', '108', '271']
['146', '163', '357', '146', '131', '78 ', '108', '271']
['146', '164', '357', '146', '130', '77 ', '108', '271']
['146', '164', '356', '144', '130', '78 ', '108', '270']
['146', '164', '357', '144', '128', '78 ', '108', '270']
['146', '164', '356', '144', '124', '78 ', '108', '270']
['146', '164', '356', '144', '123', '78 ', '108', '270']
['146', '164', '356', '144', '124', '78 ', '108', '270']
['146', '163', '356', '143', '121', '79 ', '109', 'Kei']
['146', '164', '357', '144', '119', '79 ', '109', 'Kei']
['147', '164', '357', '144', '119', '79 ', '109', 'Kei']
['147', '165', '358', '144', '117', '80 ', '109', '271']
['147', '165', '358', '144', '116', '80 ', '109', '271']
['147', '165', '359', '144', '115', '81 ', '109', '271']
['147', '165', '360', '143', '114', '79 ', '110', '271']
['147', '165', '360', '145', '117', '78 ', '110', '271']
['147', '165', '361', '145', '118', '78 ', '110', '271']
['147', '165', '361', '145', '119', '76 ', '110', '271']
['147', '163', '360', '143', '120', '74 ', '110', '269']
['147', '166', '362', '145', '126', '74 ', '110', '268']
['147', '166', '360', '146', '124', '73 ', '110', '270']
['147', '166', '361', '147', '125', '73 ', '109', '271']
['147', '165', '361', '147', '127', '72 ', '109', '272']
['147', '167', '361', '147', '129', '72 ', '108', '272']
['147', '167', '360', '148', '130', '72 ', '107', '272']
['147', '168', '360', '148', '134', '72 ', '106', '271']
['147', '166', '360', '148', '131', '73 ', '106', '271']
['147', '166', '360', '149', '133', '73 ', '105', '271']
['147', '168', '359', '148', '136', '73 ', '105', '271']
['147', '168', '359', '148', '136', '74 ', '104', '270']
['147', '166', '360', '147', '130', '73 ', '104', '270']
['147', '168', '361', '149', '138', '73 ', '104', '270']
['147', '168', '360', '148', '138', '73 ', '104', '269']
['147', '168', '359', '148', '139', '73 ', '104', '268']
['147', '168', '360', '147', '136', '73 ', '104', '268']
['147', '168', '360', '148', '140', '73 ', '104', '268']
['147', '168', '359', '148', '140', '73 ', '104', '268']
['147', '166', '360', '148', '140', '72 ', '104', '268']
['147', '168', '359', '147', '137', '73 ', '104', '268']
['147', '169', '359', '149', '136', '75 ', '104', '268']
['147', '169', '359', '150', '133', '76 ', '104', '268']
['147', '170', '358', '148', '130', '76 ', '104', '259']
['147', '171', '358', '144', '130', '76 ', '104', '267']
['147', '172', '358', '143', '129', '76 ', '104', '267']
['147', '173', '358', '142', '132', '76 ', '104', '267']
['147', '172', '359', '144', '132', '75 ', '105', '267']
['147', '174', '358', '144', '126', '73 ', '105', '267']
['147', '175', '358', '146', '129', '74 ', '105', '267']
['147', '175', '358', '147', '128', '73 ', '106', '267']
['147', '176', '359', '147', '128', '73 ', '106', '267']
['147', '176', '358', '146', '124', '72 ', '106', '268']
['147', '176', '358', '148', '128', '73 ', '105', '268']
['147', '175', '358', '148', '127', '73 ', '105', '268']
['146', '177', '360', '147', '132', '72 ', '104', '268']
['146', '178', '362', '145', '128', '72 ', '104', '268']
['146', '179', '362', '147', '130', '72 ', '104', '268']
['146', '179', '362', '146', '128', '72 ', '104', '267']
['146', '180', '362', '146', '128', '72 ', '104', '267']
['146', '178', '363', '146', '128', '72 ', '103', '267']
['146', '180', '363', '147', '130', '72 ', '103', '267']
['146', '180', '363', '148', '134', '71 ', '103', '267']
['146', '178', '364', '148', '129', '71 ', '103', '267']
['146', '180', '364', '148', '129', '71 ', '102', '267']
['146', '179', '363', '151', '128', '72 ', '102', '267']
['146', '179', '364', '152', '130', '72 ', '102', '267']
['146', '176', '363', '152', '131', '72 ', '102', '267']
['146', '176', '365', '151', '125', '72 ', '102', '266']
['146', '178', '369', '152', '131', '73 ', '102', '266']
['146', '177', '368', '152', '133', '73 ', '102', '266']
['146', '174', '368', '152', '130', '73 ', '102', '266']
['146', '175', '365', '153', '132', '74 ', '102', '266']
['146', '174', '364', '156', '135', '74 ', '102', '266']
['146', '173', '361', '159', '136', '74 ', '102', '266']
['146', '170', '359', '161', '137', '75 ', '103', '267']
['146', '171', '357', '161', '138', '76 ', '103', '268']
['146', '169', '356', '163', '143', '77 ', '103', '268']
['146', '171', '357', '163', '144', '77 ', '104', '268']
['146', '171', '359', '161', '148', '77 ', '104', '268']
['146', '171', '360', '156', '149', '77 ', '105', '268']
['145', '171', '360', '152', '150', '78 ', '105', '268']
['146', '170', '362', '149', '152', '78 ', '106', 'Kei']
['146', '170', '360', '147', '152', '78 ', '106', 'Kei']
['146', '170', '360', '144', '148', '77 ', '106', '267']
['146', '169', '360', '144', '150', '78 ', '107', '267']
['146', '169', '360', '144', '149', '78 ', '107', '267']
['146', '168', '359', '144', '137', '78 ', '107', '267']
['146', '168', '359', '143', '137', '77 ', '107', '267']
['146', '168', '359', '145', '138', '78 ', '108', '267']
['146', '167', '358', '146', '137', '78 ', '108', '268']
['146', '167', '358', '146', '135', '78 ', '108', '268']
['146', '167', '358', '145', '129', '77 ', '108', '269']
['146', '167', '358', '145', '131', '76 ', '108', '269']
['147', '167', '358', '147', '132', '76 ', '108', '270']
['147', '168', '357', '147', '130', '76 ', '108', '269']
['147', '168', '357', '152', '128', '76 ', '108', '270']
['147', '168', '358', '164', '131', '75 ', '108', '270']
['147', '169', '358', '166', '126', '74 ', '107', '270']
['147', '171', '358', '162', '129', '73 ', '107', '270']
['147', '173', '358', '159', '130', '74 ', '107', '269']
['148', '175', '358', '158', '136', '73 ', '106', '269']
['148', '177', '358', '156', '139', '73 ', '106', '269']
['148', '178', '358', '155', '142', '73 ', '105', '269']
['148', '179', '357', '152', '140', '72 ', '105', '269']
['148', '179', '357', '152', '144', '73 ', '104', '269']
['148', '177', '359', '152', '144', '74 ', '104', '269']
['148', '180', '359', '151', '144', '74 ', '104', '269']
['148', '181', '359', '150', '141', '74 ', '104', '268']
['148', '182', '359', '151', '145', '75 ', '104', '268']
['148', '182', '360', '151', '145', '76 ', '104', '268']
['148', '183', '361', '150', '146', '76 ', '104', '267']
['148', '184', '362', '151', '144', '76 ', '104', '268']
['148', '184', '363', '153', '148', '78 ', '104', '267']
['148', '185', '364', '154', '148', '78 ', '105', '267']
['148', '185', '364', '154', '148', '78 ', '105', '267']
['148', '184', '364', '154', '148', '78 ', '105', '267']
['148', '187', '364', '156', '151', '79 ', '106', '267']
['148', '187', '364', '158', '153', '80 ', '106', '267']
['148', '188', '366', '160', '154', '81 ', '106', '267']
['148', '188', '366', '162', '155', '83 ', '107', '267']
['148', '186', '365', '164', '154', '84 ', '108', '267']
['148', '189', '365', '165', '155', '86 ', '108', '267']
['149', '189', '366', '166', '156', '88 ', '109', '268']
['149', '187', '366', '166', '153', '91 ', '110', '268']
['149', '190', '365', '169', '156', '94 ', '112', '269']
['149', '190', '365', '170', '156', '95 ', '112', '269']
['149', '190', '365', '170', '157', '96 ', '114', '270']
['149', '190', '366', '170', '154', '97 ', '115', '270']
['149', '190', '365', '173', '158', '99 ', '118', '270']
['148', '191', '365', '173', '158', '99 ', '118', '270']
['149', '191', '365', '174', '159', '100', '120', '271']
['148', '189', '366', '172', '157', '100', '122', '272']
['148', '191', '365', '173', '161', '101', '123', '273']
['148', '191', '365', '174', '162', '102', '124', '274']
['148', '191', '365', '172', '160', '102', '125', '276']
['148', '191', '365', '172', '160', '102', '126', '276']
['148', '189', '365', '173', '163', '105', '128', '278']
['148', '189', '366', '173', '163', '106', '128', '278']
['148', '192', '365', '173', '162', '107', '129', '279']
['148', '192', '365', '171', '157', '108', '130', '280']
['148', '192', '365', '172', '160', '109', '131', '281']
['148', '192', '365', '172', '159', '110', '132', '281']
['147', '192', '365', '172', '156', '110', '132', '282']
['147', '190', '366', '170', '153', '110', '133', '283']
['147', '190', '364', '172', '155', '111', '134', '284']
['147', '190', '365', '172', '154', '111', '135', '285']
['147', '193', '364', '172', '152', '111', '136', '286']
['147', '193', '364', '170', '147', '112', '138', '287']
['147', '192', '364', '171', '150', '111', '139', '288']
